contentId,id,addr1,addr2
22916,2728918,울산광역시 동구 ,울산광역시 동구 등대로
22917,2728919,경기도 용인시 ,경기도 용인시 처인구
22918,2728920,경상남도 김해시 ,경상남도 김해시 상동면
22919,2728921,충청남도 보령시 ,충청남도 보령시 웅천읍
22920,2728923,경상북도 상주시 ,경상북도 상주시 화북면
22921,2728924,경기도 포천시 ,경기도 포천시 영북면
22922,2728925,충청북도 괴산군 ,충청북도 괴산군 칠성면
22923,2728926,경상남도 창원시 ,경상남도 창원시 마산합포구
22924,2728927,경기도 용인시 ,경기도 용인시 처인구
22925,2728928,경상남도 밀양시 ,경상남도 밀양시 단장면
22926,2728929,충청북도 괴산군 ,충청북도 괴산군 칠성면
22927,2728930,경기도 포천시 ,경기도 포천시 군내면
22928,2728932,충청북도 제천시 ,충청북도 제천시 백운면
22929,2728933,경상남도 함양군 ,경상남도 함양군 백전면
22930,2728934,경상남도 양산시 ,경상남도 양산시 원동면
22931,2728938,전라북도 무주군 ,전라북도 무주군 설천면
22932,2728939,울산광역시 동구 ,울산광역시 동구 등대로
22933,2728940,경기도 용인시 ,경기도 용인시 처인구
22934,2728941,충청남도 천안시 ,충청남도 천안시 동남구
22935,2728942,충청북도 제천시 ,충청북도 제천시 백운면
22936,2728948,충청북도 괴산군 ,충청북도 괴산군 청천면
22937,2728956,경기도 포천시 ,경기도 포천시 이동면
22938,2728961,경기도 용인시 ,경기도 용인시 처인구
22939,2729109,강원도 삼척시 ,강원도 삼척시 근덕면
22940,2729110,경상남도 고성군 ,경상남도 고성군 대가면
22941,2729116,경상북도 포항시 ,경상북도 포항시 남구
22942,2729124,경기도 화성시 ,경기도 화성시 서신면
22943,2729132,충청남도 태안군 ,충청남도 태안군 안면읍
22944,2729138,경기도 포천시 ,경기도 포천시 이동면
22945,2729143,강원도 강릉시 ,강원도 강릉시 성산면
22946,2729149,경상남도 산청군 ,경상남도 산청군 단성면
22947,2729157,부산광역시 강서구 ,부산광역시 강서구 체육공원로6번길
22948,2729160,충청남도 논산시 ,충청남도 논산시 벌곡면
22949,2729164,경기도 가평군 ,경기도 가평군 청평면
22950,2729171,경기도 김포시 ,경기도 김포시 대곶면
22951,2729172,서울특별시 서대문구 ,서울특별시 서대문구 이화여대길
22952,2729173,충청북도 제천시 ,충청북도 제천시 금성면
22953,2729181,충청북도 제천시 ,충청북도 제천시 백운면
22954,2729183,경기도 포천시 ,경기도 포천시 내촌면
22955,2729186,충청남도 서천군 ,충청남도 서천군 서면
22956,2729190,경상남도 창원시 ,경상남도 창원시 의창구
22957,2729195,전라남도 담양군 ,전라남도 담양군 금성면
22958,2729203,충청남도 당진시 ,충청남도 당진시 신평면
22959,2729205,경상남도 사천시 ,경상남도 사천시 서포면
22960,2729209,경상남도 남해군 ,경상남도 남해군 미조면
22961,2729211,경기도 양주시 ,경기도 양주시 백석읍
22962,2729220,경기도 안산시 ,경기도 안산시 단원구
22963,2729222,경상북도 구미시 ,경상북도 구미시 옥성면
22964,2729231,경기도 안산시 ,경기도 안산시 단원구
22965,2729238,경기도 안산시 ,경기도 안산시 단원구
22966,2729250,경기도 광명시 ,경기도 광명시 밤일안로42번길
22967,2729251,경상남도 고성군 ,경상남도 고성군 고성읍
22968,2729253,경기도 가평군 ,경기도 가평군 조종면
22969,2729260,인천광역시 강화군 ,인천광역시 강화군 양도면
22970,2729266,강원도 강릉시 ,강원도 강릉시 경강로
22971,2729271,경상남도 고성군 ,경상남도 고성군 동해면
22972,2729277,경상남도 고성군 ,경상남도 고성군 삼산면
22973,2729290,전라북도 무주군 ,전라북도 무주군 설천면
22974,2729300,충청북도 진천군 ,충청북도 진천군 문백면
22975,2729306,충청남도 아산시 ,충청남도 아산시 도고면
22976,2729313,충청북도 괴산군 ,충청북도 괴산군 불정면
22977,2729316,전라남도 곡성군 ,전라남도 곡성군 곡성읍
22978,2729317,경기도 용인시 ,경기도 용인시 처인구
22979,2729323,경기도 포천시 ,경기도 포천시 이동면
22980,2729325,경기도 양주시 ,경기도 양주시 장흥면
22981,2729333,경상남도 창원시 ,경상남도 창원시 마산합포구
22982,2729334,경상남도 밀양시 ,경상남도 밀양시 단장면
22983,2729335,제주특별자치도 제주시 ,제주특별자치도 제주시 한경면
22984,2729336,경상남도 밀양시 ,경상남도 밀양시 상동면
22985,2729337,경상남도 밀양시 ,경상남도 밀양시 산외면
22986,2729338,충청남도 태안군 ,충청남도 태안군 이원면
22987,2729339,경상남도 밀양시 ,경상남도 밀양시 산외면
22988,2729340,전라남도 보성군 ,전라남도 보성군 득량면
22989,2729342,울산광역시 울주군 ,울산광역시 울주군 상북면
22990,2729343,경상남도 밀양시 ,경상남도 밀양시 산외면
22991,2729344,전라남도 영암군 ,전라남도 영암군 신북면
22992,2729345,경상북도 성주군 ,경상북도 성주군 가천면
22993,2729346,경상남도 밀양시 ,경상남도 밀양시 산외면
22994,2729347,경상남도 밀양시 ,경상남도 밀양시 단장면
22995,2729348,경상남도 합천군 ,경상남도 합천군 가회면
22996,2729356,충청남도 공주시 ,충청남도 공주시 정안면
22997,2729365,경기도 파주시 ,경기도 파주시 광탄면
22998,2729375,충청북도 충주시 ,충청북도 충주시 앙성면
22999,2729385,충청남도 아산시 ,충청남도 아산시 음봉면
23000,2729396,전라남도 여수시 ,전라남도 여수시 고소3길
23001,2729401,강원도 고성군 ,강원도 고성군 죽왕면
23002,2729408,경기도 김포시 ,경기도 김포시 통진읍
23003,2729421,경기도 용인시 ,경기도 용인시 처인구
23004,2729458,서울특별시 종로구 ,서울특별시 종로구 자하문로15길
23005,2729477,서울특별시 중구 ,서울특별시 중구 동호로12길
23006,2729540,경상남도 고성군 ,경상남도 고성군 영현면
23007,2729547,경상남도 고성군 ,경상남도 고성군 회화면
23008,2729560,경상남도 밀양시 ,경상남도 밀양시 산외면
23009,2729562,충청남도 논산시 ,충청남도 논산시 연산면
23010,2729566,충청남도 서천군 ,충청남도 서천군 장항읍
23011,2729575,전라북도 임실군 ,전라북도 임실군 오수면
23012,2729579,경기도 안산시 ,경기도 안산시 단원구
23013,2729589,경상남도 창원시 ,경상남도 창원시 마산합포구
23014,2729592,경상남도 창원시 ,경상남도 창원시 마산합포구
23015,2729594,충청남도 아산시 ,충청남도 아산시 송악면
23016,2729596,충청남도 공주시 ,충청남도 공주시 사곡면
23017,2729600,경상북도 영천시 ,경상북도 영천시 고경면
23018,2729601,경기도 포천시 ,경기도 포천시 이동면
23019,2729603,부산광역시 해운대구 ,부산광역시 해운대구 APEC로
23020,2729605,경상북도 영천시 ,경상북도 영천시 자양면
23021,2729606,충청북도 충주시 ,충청북도 충주시 산척면
23022,2729611,울산광역시 울주군 ,울산광역시 울주군 상북면
23023,2729612,경상남도 창원시 ,경상남도 창원시 마산합포구
23024,2729617,경상남도 김해시 ,경상남도 김해시 생림면
23025,2729619,충청남도 예산군 ,충청남도 예산군 신양면
23026,2729622,충청남도 홍성군 ,충청남도 홍성군 서부면
23027,2729624,전라남도 장성군 ,전라남도 장성군 삼계면
23028,2729627,충청남도 천안시 ,충청남도 천안시 동남구
23029,2729825,강원도 인제군 ,강원도 인제군 북면
23030,2729828,강원도 평창군 ,강원도 평창군 봉평면
23031,2729834,경상북도 청송군 ,경상북도 청송군 안덕면
23032,2729838,충청남도 예산군 ,충청남도 예산군 덕산면
23033,2729843,경상북도 청도군 ,경상북도 청도군 운문면
23034,2729865,전라남도 곡성군 ,전라남도 곡성군 고달면
23035,2729866,충청남도 아산시 ,충청남도 아산시 음봉면
23036,2729876,경상남도 밀양시 ,경상남도 밀양시 산내면
23037,2729881,충청남도 당진시 ,충청남도 당진시 대호지면
23038,2729887,경기도 포천시 ,경기도 포천시 화현면
23039,2729905,경기도 포천시 ,경기도 포천시 이동면
23040,2729918,부산광역시 기장군 ,부산광역시 기장군 기장읍
23041,2729920,강원도 삼척시 ,강원도 삼척시 근덕면
23042,2729922,경기도 용인시 ,경기도 용인시 처인구
23043,2729928,경상남도 창원시 ,경상남도 창원시 마산합포구
23044,2729930,강원도 양양군 ,강원도 양양군 현남면
23045,2729935,경기도 남양주시 ,경기도 남양주시 화도읍
23046,2729938,충청북도 보은군 ,충청북도 보은군 탄부면
23047,2729945,경기도 안산시 ,경기도 안산시 단원구
23048,2729946,충청남도 보령시 ,충청남도 보령시 천북면
23049,2729950,경상남도 고성군 ,경상남도 고성군 동해면
23050,2729953,충청남도 태안군 ,충청남도 태안군 소원면
23051,2729954,강원도 영월군 ,강원도 영월군 김삿갓면
23052,2729957,경기도 양주시 ,경기도 양주시 광적면
23053,2729958,경상남도 밀양시 ,경상남도 밀양시 산내면
23054,2729959,경상남도 통영시 ,경상남도 통영시 천대국치길
23055,2729960,강원도 고성군 ,강원도 고성군 토성면
23056,2729961,경상남도 밀양시 ,경상남도 밀양시 산내면
23057,2729968,충청북도 제천시 ,충청북도 제천시 봉양읍
23058,2729969,경기도 포천시 ,경기도 포천시 신북면
23059,2729971,경기도 군포시 ,경기도 군포시 초막골길
23060,2729972,경기도 포천시 ,경기도 포천시 이동면
23061,2729975,경기도 용인시 ,경기도 용인시 처인구
23062,2729978,경상북도 청도군 ,경상북도 청도군 청도읍
23063,2729981,경상북도 경주시 ,경상북도 경주시 강동면
23064,2729982,경기도 포천시 ,경기도 포천시 신북면
23065,2729983,강원도 원주시 ,강원도 원주시 지정면
23066,2729984,경상북도 고령군 ,경상북도 고령군 덕곡면
23067,2729985,경상북도 포항시 ,경상북도 포항시 남구
23068,2729986,인천광역시 강화군 ,인천광역시 강화군 길상면
23069,2729992,경상북도 청도군 ,경상북도 청도군 화양읍
23070,2729998,경기도 안산시 ,경기도 안산시 단원구
23071,2730000,충청남도 공주시 ,충청남도 공주시 치미마을길
23072,2730001,경기도 용인시 ,경기도 용인시 처인구
23073,2730002,인천광역시 남동구 ,인천광역시 남동구 만의골로
23074,2730003,강원도 철원군 ,강원도 철원군 갈말읍
23075,2730004,경기도 화성시 ,경기도 화성시 서신면
23076,2730005,경기도 동두천시 ,경기도 동두천시 천보산로359번길
23077,2730006,전라남도 구례군 ,전라남도 구례군 토지면
23078,2730007,경상북도 문경시 ,경상북도 문경시 가은읍
23079,2730008,전라북도 완주군 ,전라북도 완주군 동상면
23080,2730009,경상남도 통영시 ,경상남도 통영시 한산면
23081,2730010,충청남도 예산군 ,충청남도 예산군 신양면
23082,2730011,경기도 용인시 ,경기도 용인시 기흥구
23083,2730013,인천광역시 옹진군 ,인천광역시 옹진군 영흥면
23084,2730020,충청북도 영동군 ,충청북도 영동군 상촌면
23085,2730021,전라남도 여수시 ,전라남도 여수시 화양면
23086,2730022,경기도 양주시 ,경기도 양주시 백석읍
23087,2730023,충청북도 충주시 ,충청북도 충주시 중앙탑면
23088,2730024,경상북도 청도군 ,경상북도 청도군 청도읍
23089,2730025,전라남도 보성군 ,전라남도 보성군 벌교읍
23090,2730046,전라북도 임실군 ,전라북도 임실군 성수면
23091,2730049,경기도 포천시 ,경기도 포천시 이동면
23092,2730051,경기도 포천시 ,경기도 포천시 화현면
23093,2730063,전라남도 신안군 ,전라남도 신안군 안좌면
23094,2730065,대전광역시 동구 ,대전광역시 동구 산내로
23095,2730066,경기도 포천시 ,경기도 포천시 이동면
23096,2730067,경기도 파주시 ,경기도 파주시 적성면
23097,2730072,충청남도 예산군 ,충청남도 예산군 덕산면
23098,2730074,경기도 연천군 ,경기도 연천군 장남면
23099,2730079,경기도 파주시 ,경기도 파주시 적성면
23100,2730084,경기도 포천시 ,경기도 포천시 화현면
23101,2730086,충청남도 공주시 ,충청남도 공주시 반포면
23102,2730091,충청남도 태안군 ,충청남도 태안군 원북면
23103,2730093,경기도 포천시 ,경기도 포천시 이동면
23104,2730096,충청남도 태안군 ,충청남도 태안군 원북면
23105,2730097,경기도 양평군 ,경기도 양평군 개군면
23106,2730099,경상북도 칠곡군 ,경상북도 칠곡군 동명면
23107,2730100,충청북도 보은군 ,충청북도 보은군 내북면
23108,2730102,충청북도 옥천군 ,충청북도 옥천군 청성면
23109,2730108,경기도 안산시 ,경기도 안산시 단원구
23110,2730121,충청남도 태안군 ,충청남도 태안군 원북면
23111,2730126,경상남도 밀양시 ,경상남도 밀양시 산외면
23112,2730127,충청남도 예산군 ,충청남도 예산군 신양면
23113,2730128,충청남도 태안군 ,충청남도 태안군 소원면
23114,2730137,충청남도 천안시 ,충청남도 천안시 동남구
23115,2730148,울산광역시 중구 ,울산광역시 중구 종가로
23116,2730182,충청남도 서천군 ,충청남도 서천군 장항읍
23117,2730186,서울특별시 서초구 ,서울특별시 서초구 남부순환로
23118,2730188,강원도 횡성군 ,강원도 횡성군 서원면
23119,2730198,경기도 남양주시 ,경기도 남양주시 수동면
23120,2730210,경상북도 경주시 ,경상북도 경주시 북군길
23121,2730232,전라남도 강진군 ,전라남도 강진군 신전면
23122,2730275,경기도 가평군 ,경기도 가평군 상면
23123,2730276,경상북도 포항시 ,경상북도 포항시 남구
23124,2730286,경기도 고양시 ,경기도 고양시 일산서구
23125,2730419,경기도 가평군 ,경기도 가평군 청평면
23126,2730467,경기도 가평군 ,경기도 가평군 상면
23127,2730501,경기도 가평군 ,경기도 가평군 청평면
23128,2730529,경기도 양주시 ,경기도 양주시 장흥면
23129,2730666,경상북도 경주시 ,경상북도 경주시 산내면
23130,2730673,경상북도 청도군 ,경상북도 청도군 운문면
23131,2730680,전라남도 순천시 ,전라남도 순천시 주암면
23132,2730685,대전광역시 유성구 ,대전광역시 유성구 엑스포로
23133,2730687,전라남도 곡성군 ,전라남도 곡성군 곡성읍
23134,2730695,경기도 성남시 ,경기도 성남시 수정구
23135,2730747,경상북도 군위군 ,경상북도 군위군 부계면
23136,2730764,경상북도 청도군 ,경상북도 청도군 매전면
23137,2730765,경기도 용인시 ,경기도 용인시 처인구
23138,2730768,강원도 영월군 ,강원도 영월군 무릉도원면
23139,2730774,경상북도 청도군 ,경상북도 청도군 매전면
23140,2730781,경상남도 고성군 ,경상남도 고성군 동해면
23141,2730783,충청북도 청주시 ,충청북도 청주시 상당구
23142,2730785,경기도 남양주시 ,경기도 남양주시 오남읍
23143,2730786,경상북도 칠곡군 ,경상북도 칠곡군 가산면
23144,2730787,인천광역시 강화군 ,인천광역시 강화군 화도면
23145,2730788,인천광역시 옹진군 ,인천광역시 옹진군 영흥면
23146,2730789,경상남도 밀양시 ,경상남도 밀양시 산내면
23147,2730790,경기도 가평군 ,경기도 가평군 청평면
23148,2730791,경상북도 경주시 ,경상북도 경주시 석현로
23149,2730792,경상북도 경주시 ,경상북도 경주시 안강읍
23150,2730793,충청북도 괴산군 ,충청북도 괴산군 괴산읍
23151,2730794,충청북도 제천시 ,충청북도 제천시 금성면
23152,2730796,경상북도 경주시 ,경상북도 경주시 산내면
23153,2730797,전라남도 곡성군 ,전라남도 곡성군 옥과면
23154,2730802,전라북도 순창군 ,전라북도 순창군 복흥면
23155,2730804,경상남도 합천군 ,경상남도 합천군 대병면
23156,2730805,경기도 포천시 ,경기도 포천시 영북면
23157,2730808,충청북도 음성군 ,충청북도 음성군 원남면
23158,2730812,전라북도 장수군 ,전라북도 장수군 번암면
23159,2730814,충청남도 아산시 ,충청남도 아산시 영인면
23160,2730816,경상남도 진주시 ,경상남도 진주시 내동면
23161,2730820,전라남도 해남군 ,전라남도 해남군 화원면
23162,2730821,충청북도 제천시 ,충청북도 제천시 덕산면
23163,2730822,제주특별자치도 제주시 ,제주특별자치도 제주시 조천읍
23164,2730826,충청북도 제천시 ,충청북도 제천시 덕산면
23165,2730828,강원도 양양군 ,강원도 양양군 서면
23166,2730830,제주특별자치도 제주시 ,제주특별자치도 제주시 애월읍
23167,2730831,경기도 포천시 ,경기도 포천시 신북면
23168,2730832,충청북도 제천시 ,충청북도 제천시 청풍면
23169,2730833,전라북도 무주군 ,전라북도 무주군 안성면
23170,2730834,경기도 파주시 ,경기도 파주시 파평면
23171,2730835,경기도 파주시 ,경기도 파주시 적성면
23172,2730836,경상북도 군위군 ,경상북도 군위군 소보면
23173,2730837,경상북도 문경시 ,경상북도 문경시 농암면
23174,2730839,충청북도 제천시 ,충청북도 제천시 봉양읍
23175,2730840,경상북도 김천시 ,경상북도 김천시 남면
23176,2730841,경기도 용인시 ,경기도 용인시 처인구
23177,2730842,충청북도 제천시 ,충청북도 제천시 덕산면
23178,2730844,경상남도 밀양시 ,경상남도 밀양시 산내면
23179,2730845,충청남도 태안군 ,충청남도 태안군 소원면
23180,2730846,경기도 포천시 ,경기도 포천시 가산면
23181,2730847,충청북도 청주시 ,충청북도 청주시 서원구
23182,2730848,경기도 여주시 ,경기도 여주시 대신면
23183,2730849,충청북도 진천군 ,충청북도 진천군 초평면
23184,2730850,충청남도 서천군 ,충청남도 서천군 서면
23185,2730851,충청남도 천안시 ,충청남도 천안시 동남구
23186,2730852,경기도 여주시 ,경기도 여주시 대신면
23187,2730853,경기도 양주시 ,경기도 양주시 장흥면
23188,2730854,경상남도 밀양시 ,경상남도 밀양시 산내면
23189,2730855,충청남도 서천군 ,충청남도 서천군 서면
23190,2730856,경상남도 산청군 ,경상남도 산청군 삼장면
23191,2730857,경상북도 안동시 ,경상북도 안동시 임동면
23192,2730863,경기도 여주시 ,경기도 여주시 가남읍
23193,2730866,충청북도 충주시 ,충청북도 충주시 동량면
23194,2730869,충청북도 충주시 ,충청북도 충주시 동량면
23195,2730870,전라남도 무안군 ,전라남도 무안군 현경면
23196,2730877,전라남도 장성군 ,전라남도 장성군 황룡면
23197,2730878,경상남도 남해군 ,경상남도 남해군 삼동면
23198,2730879,경기도 안산시 ,경기도 안산시 단원구
23199,2730880,경상북도 청도군 ,경상북도 청도군 매전면
23200,2730891,경기도 용인시 ,경기도 용인시 수지구
23201,2731053,경기도 가평군 ,경기도 가평군 청평면
23202,2731125,경기도 가평군 ,경기도 가평군 북면
23203,2731131,경기도 가평군 ,경기도 가평군 설악면
23204,2731133,경기도 가평군 ,경기도 가평군 설악면
23205,2731134,경기도 포천시 ,경기도 포천시 군내면
23206,2731135,강원도 홍천군 ,강원도 홍천군 내촌면
23207,2731136,경기도 가평군 ,경기도 가평군 설악면
23208,2731137,강원도 횡성군 ,강원도 횡성군 서원면
23209,2731138,경기도 남양주시 ,경기도 남양주시 수동면
23210,2731139,경상남도 밀양시 ,경상남도 밀양시 산내면
23211,2731140,경기도 양평군 ,경기도 양평군 용문면
23212,2731141,충청남도 태안군 ,충청남도 태안군 이원면
23213,2731142,전라남도 구례군 ,전라남도 구례군 문척면
23214,2731143,전라남도 완도군 ,전라남도 완도군 신지면
23215,2731144,전라북도 완주군 ,전라북도 완주군 소양면
23216,2731145,인천광역시 중구 ,인천광역시 중구 용유서로423번길
23217,2731146,충청남도 당진시 ,충청남도 당진시 순성면
23218,2731148,경기도 안산시 ,경기도 안산시 단원구
23219,2731150,충청북도 충주시 ,충청북도 충주시 금가면
23220,2731153,경기도 양주시 ,경기도 양주시 백석읍
23221,2731156,경상남도 통영시 ,경상남도 통영시 욕지면
23222,2731157,충청북도 충주시 ,충청북도 충주시 대소원면
23223,2731158,충청북도 제천시 ,충청북도 제천시 명암로
23224,2731159,충청북도 제천시 ,충청북도 제천시 봉양읍
23225,2731160,충청남도 홍성군 ,충청남도 홍성군 홍북읍
23226,2731161,경상북도 칠곡군 ,경상북도 칠곡군 지천면
23227,2731162,서울특별시 강남구 ,서울특별시 강남구 선릉로153길
23228,2731163,경기도 파주시 ,경기도 파주시 광탄면
23229,2731164,충청북도 괴산군 ,충청북도 괴산군 청천면
23230,2731165,경기도 용인시 ,경기도 용인시 처인구
23231,2731166,경기도 용인시 ,경기도 용인시 처인구
23232,2731167,경기도 포천시 ,경기도 포천시 관인면
23233,2731168,경상남도 합천군 ,경상남도 합천군 가회면
23234,2731169,경기도 용인시 ,경기도 용인시 처인구
23235,2731170,울산광역시 중구 ,울산광역시 중구 단장골길
23236,2731172,경상남도 양산시 ,경상남도 양산시 물금읍
23237,2731173,경기도 용인시 ,경기도 용인시 처인구
23238,2731174,경기도 양주시 ,경기도 양주시 만송로366번길
23239,2731193,강원도 강릉시 ,강원도 강릉시 창해로14번길
23240,2731553,부산광역시 해운대구 ,부산광역시 해운대구 해운대로
23241,2731801,제주도 서귀포시 ,제주도 서귀포시 표선면
23242,2732131,경기도 성남시 ,경기도 성남시 분당구
23243,2732132,강원도 영월군 ,강원도 영월군 무릉도원면
23244,2732133,경기도 포천시 ,경기도 포천시 이동면
23245,2732134,경상남도 의령군 ,경상남도 의령군 궁류면
23246,2732135,경기도 양평군 ,경기도 양평군 서종면
23247,2732136,경상남도 거제시 ,경상남도 거제시 장목면
23248,2732137,인천광역시 강화군 ,인천광역시 강화군 화도면
23249,2732138,경기도 광주시 ,경기도 광주시 곤지암읍
23250,2732139,경상북도 청도군 ,경상북도 청도군 운문면
23251,2732140,경상남도 산청군 ,경상남도 산청군 금서면
23252,2732141,경기도 양평군 ,경기도 양평군 옥천면
23253,2732147,경기도 고양시 ,경기도 고양시 일산동구
23254,2732148,경기도 용인시 ,경기도 용인시 처인구
23255,2732159,경상북도 영덕군 ,경상북도 영덕군 남정면
23256,2732160,경기도 용인시 ,경기도 용인시 수지구
23257,2732161,경상북도 영덕군 ,경상북도 영덕군 남정면
23258,2732162,경상북도 경주시 ,경상북도 경주시 북군동
23259,2732163,경기도 용인시 ,경기도 용인시 처인구
23260,2732164,경기도 고양시 ,경기도 고양시 일산서구
23261,2732165,경상북도 포항시 ,경상북도 포항시 남구
23262,2732168,경기도 용인시 ,경기도 용인시 처인구
23263,2732172,경기도 용인시 ,경기도 용인시 기흥구
23264,2732173,경기도 화성시 ,경기도 화성시 서신면
23265,2732176,충청남도 당진시 ,충청남도 당진시 석문면
23266,2732181,경기도 용인시 ,경기도 용인시 처인구
23267,2732184,서울특별시 종로구 ,서울특별시 종로구 경희궁1가길
23268,2732194,경기도 용인시 ,경기도 용인시 수지구
23269,2732201,경기도 용인시 ,경기도 용인시 처인구
23270,2732202,대전광역시 중구 ,대전광역시 중구 중앙로138번길
23271,2732216,대전광역시 서구 ,대전광역시 서구 흑석동
23272,2732218,경기도 용인시 ,경기도 용인시 처인구
23273,2732244,광주광역시 동구 ,광주광역시 동구 구성로
23274,2732252,경기도 용인시 ,경기도 용인시 수지구
23275,2732271,경기도 고양시 ,경기도 고양시 덕양구
23276,2732294,경기도 김포시 ,경기도 김포시 월곶면
23277,2732301,경기도 화성시 ,경기도 화성시 동탄반석로
23278,2732309,경기도 김포시 ,경기도 김포시 하성면
23279,2732311,경상북도 포항시 ,경상북도 포항시 남구
23280,2732318,경기도 김포시 ,경기도 김포시 태장로795번길
23281,2732320,경기도 화성시 ,경기도 화성시 노작로
23282,2732323,경기도 고양시 ,경기도 고양시 일산서구
23283,2732326,경기도 김포시 ,경기도 김포시 고촌읍
23284,2732329,경기도 고양시 ,경기도 고양시 덕양구
23285,2732334,경기도 용인시 ,경기도 용인시 기흥구
23286,2732341,경기도 김포시 ,경기도 김포시 양촌읍
23287,2732346,부산광역시 수영구 ,부산광역시 수영구 구락로123번길
23288,2732350,경기도 용인시 ,경기도 용인시 처인구
23289,2732352,서울특별시 강남구 ,서울특별시 강남구 영동대로
23290,2732361,경기도 용인시 ,경기도 용인시 수지구
23291,2732397,부산광역시 강서구 ,부산광역시 강서구 체육공원로6번길
23292,2732402,경상북도 구미시 ,경상북도 구미시 박정희로
23293,2732431,충청북도 진천군 ,충청북도 진천군 문백면
23294,2732439,경기도 연천군 ,경기도 연천군 미산면
23295,2732443,경기도 양주시 ,경기도 양주시 원학로184번길
23296,2732444,강원도 평창군 ,강원도 평창군 용평면
23297,2732445,경기도 포천시 ,경기도 포천시 이동면
23298,2732451,경상남도 통영시 ,경상남도 통영시 용남면
23299,2732452,경상남도 함양군 ,경상남도 함양군 함양읍
23300,2732455,경기도 여주시 ,경기도 여주시 산북면
23301,2732456,강원도 횡성군 ,강원도 횡성군 서원면
23302,2732465,경기도 가평군 ,경기도 가평군 조종면
23303,2732466,경기도 가평군 ,경기도 가평군 북면
23304,2732467,전라남도 여수시 ,전라남도 여수시 돌산읍
23305,2732468,충청남도 공주시 ,충청남도 공주시 금벽로
23306,2732469,경상남도 의령군 ,경상남도 의령군 궁류면
23307,2732489,전라남도 영암군 ,전라남도 영암군 영암읍
23308,2732495,충청남도 부여군 ,충청남도 부여군 규암면
23309,2732508,전라남도 영암군 ,전라남도 영암군 영암읍
23310,2732510,충청남도 태안군 ,충청남도 태안군 소원면
23311,2732520,충청남도 태안군 ,충청남도 태안군 소원면
23312,2732536,충청북도 증평군 ,충청북도 증평군 증평읍
23313,2732538,전라남도 영암군 ,전라남도 영암군 군서면
23314,2732540,충청남도 태안군 ,충청남도 태안군 원북면
23315,2732543,경상북도 포항시 ,경상북도 포항시 남구
23316,2732545,충청남도 서천군 ,충청남도 서천군 서면
23317,2732546,전라남도 나주시 ,전라남도 나주시 다도면
23318,2732554,경북 포항시 ,경북 포항시 북구
23319,2732565,경북 포항시 ,경북 포항시 북구
23320,2732566,전라남도 나주시 ,전라남도 나주시 서성문길
23321,2732572,대구광역시 수성구 ,대구광역시 수성구 용학로42길
23322,2732574,대구광역시 남구 ,대구광역시 남구 성당로
23323,2732575,경상북도 포항시 ,경상북도 포항시 북구
23324,2732578,경상남도 남해군 ,경상남도 남해군 설천면
23325,2732581,대구광역시 수성구 ,대구광역시 수성구 들안로
23326,2732583,경북 경주시 ,경북 경주시 감포읍
23327,2732587,대구광역시 남구 ,대구광역시 남구 중앙대로48길
23328,2732598,대구광역시 수성구 ,대구광역시 수성구 만촌로
23329,2732599,대구광역시 수성구 ,대구광역시 수성구 팔현길
23330,2732600,대구광역시 수성구 ,대구광역시 수성구 진밭길
23331,2732601,충청남도 청양군 ,충청남도 청양군 대치면
23332,2732607,충청남도 청양군 ,충청남도 청양군 대치면
23333,2732615,경상북도 고령군 ,경상북도 고령군 대가야읍
23334,2732631,충청북도 보은군 ,충청북도 보은군 탄부면
23335,2732638,전라남도 진도군 ,전라남도 진도군 진도읍
23336,2732640,충청북도 옥천군 ,충청북도 옥천군 동이면
23337,2732668,전라남도 광양시 ,전라남도 광양시 광양읍
23338,2732682,경기도 부천시 ,경기도 부천시 성주로
23339,2732695,경기도 부천시 ,경기도 부천시 고강동
23340,2732709,경기도 부천시 ,경기도 부천시 범안로58번길
23341,2732968,강원도 동해시 ,강원도 동해시 삼화로
23342,2732969,경기도 가평군 ,경기도 가평군 설악면
23343,2732970,강원도 춘천시 ,강원도 춘천시 남면
23344,2732981,경기도 가평군 ,경기도 가평군 가평읍
23345,2732983,강원도 영월군 ,강원도 영월군 무릉법흥로
23346,2732989,경상북도 포항시 ,경상북도 포항시 북구
23347,2732992,경기도 가평군 ,경기도 가평군 북면
23348,2732999,강원도 원주시 ,강원도 원주시 신림면
23349,2733008,충청북도 제천시 ,충청북도 제천시 백운면
23350,2733014,전라북도 전주시 ,전라북도 전주시 완산구
23351,2733020,경상북도 군위군 ,경상북도 군위군 삼국유사면
23352,2733035,부산광역시 기장군 ,부산광역시 기장군 기장읍
23353,2733036,강원도 평창군 ,강원도 평창군 대관령면
23354,2733043,경기도 오산시 ,경기도 오산시 수목원로
23355,2733049,경기도 오산시 ,경기도 오산시 오산천로
23356,2733057,경기도 오산시 ,경기도 오산시 오산천로
23357,2733063,경기도 오산시 ,경기도 오산시 경기대로
23358,2733074,경기도 오산시 ,경기도 오산시 북삼미로
23359,2733080,경상북도 안동시 ,경상북도 안동시 도산면
23360,2733084,경상북도 안동시 ,경상북도 안동시 제비원로
23361,2733087,경상북도 안동시 ,경상북도 안동시 태사길
23362,2733099,경기도 평택시 ,경기도 평택시 포승읍
23363,2733119,경상북도 성주군 ,경상북도 성주군 월항면
